id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,greek_letters,spect_desig,color,linecolor
93510,93805.0,177756.0,7236.0,,16Lam Aql,,19.10415,-4.882554,37.9219,-19.68,-90.37,-12.0,3.43,0.536,B9Vn,-0.096,10.770638,-36.216543,-3.227659,-7.36e-06,1.204e-05,-1.551e-05,5.001454653150843,-0.0852166466035762,-9.54113323e-08,-4.38126123e-07,Lam,16.0,Aql,1,93510,,53.161839507396266,,,,λ,B,#93C2F1,#93C2F1
93520,93815.0,177171.0,7213.0,,Rho Tel,,19.10554,-52.34091,56.7215,30.63,-115.2,2.0,5.17,1.401,F7V,0.532,9.890669,-33.213282,-44.904155,1.27e-06,2.524e-05,-2.097e-05,5.001818557361266,-0.9135212139219,1.484984303e-07,-5.5850536e-07,Rho,,Tel,1,93520,,23.96624529408638,,,,ρ,F,#d4bf94,#d4bf94
93530,93825.0,177474.0,7226.0,Gl 743.1A,Gam CrA,,19.106971,-37.063437,17.304,96.93,-279.67,-53.2,4.23,3.039,F7IV-V,0.523,3.945759,-13.231884,-10.428815,-8.66e-06,5.748e-05,1.407e-05,5.00219333988663,-0.646879004936175,4.699299005e-07,-1.35587842e-06,Gam,,CrA,1,93530,Gl 743.1,5.301515066784585,,,,γ,F,#d4bf94,#d4bf94
93548,93843.0,178233.0,7253.0,,,,19.11048,28.628595,39.968,75.83,84.43,-24.0,5.53,2.521,F0III,0.296,10.055945,-33.60935,19.149764,5.65e-06,3.236e-05,2.6e-06,5.003111980799372,0.4996632386216624,3.676342139e-07,4.0932819e-07,,,Lyr,1,93548,,8.542795299048484,,,,,F,#d4bf94,#d4bf94
93550,93845.0,178187.0,7250.0,,,,19.110665,24.250793,107.1811,58.3,14.37,-22.0,5.78,0.629,A4III,0.104,28.016329,-93.620749,44.02257,2.226e-05,3.128e-05,-2.43e-06,5.003160453155788,0.4232561835925937,2.826463757e-07,6.9667725e-08,,,Vul,1,93550,,48.7977727286486,,,,,A,#f3e8d3,#f3e8d3
93560,93855.0,177817.0,7239.0,,,,19.114477,-16.229276,259.0674,-1.28,-16.61,-17.0,6.0,-1.067,B7V,-0.025,71.550442,-238.230879,-72.404567,-8.02e-06,2.111e-05,-1.517e-05,5.004158365700868,-0.28325430461608,-6.2056151e-09,-8.0527552e-08,,,Sgr,1,93560,,232.7019378848164,,,,,B,#93C2F1,#93C2F1
93563,93858.0,177565.0,7232.0,Gl 744,,,19.114582,-37.810658,16.9549,-187.66,-366.77,58.5,6.15,5.004,G8V,0.705,3.853497,-12.829241,-10.39459,-6.49e-06,-3.201e-05,-6.049e-05,5.004185758238162,-0.6599204808224399,-9.098013529e-07,-1.778151136e-06,,,CrA,1,93563,,0.8677607449911465,,,,,G,#FFD423,#FFD423
93565,93860.0,177365.0,,,,,19.115226,-50.323144,173.3102,-3.0,-31.65,0.0,6.29,0.096,B9V,-0.057,31.849258,-105.968353,-133.389499,-8.3e-06,1.887e-05,-1.698e-05,5.004354427736409,-0.8783045556308787,-1.45444104e-08,-1.53443529e-07,,,Tel,1,93565,,79.72600453665314,,,,,B,#93C2F1,#93C2F1
93567,93862.0,177406.0,7223.0,,,,19.115445,-48.299144,117.9245,12.7,-12.3,-6.0,5.95,0.592,A0V,-0.017,22.584485,-75.127004,-88.045723,4.27e-06,1.103e-05,-1e-07,5.004411843749202,-0.8429790957807175,6.15713374e-08,-5.9632082e-08,,,Tel,1,93567,,50.48937562011557,,,,,A,#f3e8d3,#f3e8d3
93569,93864.0,177716.0,7234.0,Wo 9643,40Tau Sgr,,19.11567,-27.670423,37.2856,-50.79,-250.51,45.4,3.32,0.462,K1/K2III,1.169,9.508483,-31.623153,-17.31506,-3.01e-06,-2.189e-05,-6.166e-05,5.004470744427402,-0.4829399859340712,-2.462368683e-07,-1.214506751e-06,Tau,40.0,Sgr,1,93569,,56.91149576288411,,,,τ,K,#F99220,#F99220
93572,93867.0,178125.0,7248.0,,18    Aql,,19.116279,11.071228,214.1328,-0.27,-31.47,-19.0,5.07,-1.583,B8III,-0.055,60.543269,-201.237336,41.119713,-3.96e-06,1.217e-05,-3.579e-05,5.004630042546276,0.1932293890049312,-1.3089969e-09,-1.52570865e-07,,18.0,Aql,1,93572,,374.2829122408053,Y,5.08,5.06,,B,#93C2F1,#93C2F1
93592,93887.0,177863.0,7241.0,,,,19.118979,-18.738171,185.8736,-2.0,-17.7,-11.0,6.28,-0.066,B8V,-0.044,50.830798,-168.52245,-59.710739,-6.28e-06,1.458e-05,-1.149e-05,5.005337100157606,-0.3270427758551837,-9.6962736e-09,-8.5812021e-08,,,Sgr,1,93592,,92.55502447634356,V4198,6.299,6.249,,B,#93C2F1,#93C2F1
93608,93903.0,178475.0,7262.0,,18Iot Lyr,,19.121703,36.100157,274.7253,-0.64,-4.28,-18.0,5.25,-1.944,B6IV,-0.109,64.25245,-212.472082,161.86766,-4.15e-06,1.078e-05,-1.545e-05,5.006050008850434,0.6300666014372812,-3.1028075e-09,-2.0750025e-08,Iot,18.0,Lyr,1,93608,,521.9152658354482,,,,ι,B,#93C2F1,#93C2F1
93622,93917.0,178449.0,7261.0,,17    Lyr,,19.123769,32.501738,41.58,123.23,32.08,4.0,5.2,2.106,F0V,0.367,10.168792,-33.560841,22.342001,2.376e-05,7.23e-06,7.65e-06,5.006590933564112,0.567262343871995,5.974358985e-07,1.55528228e-07,,17.0,Lyr,1,93622,,12.519875206248813,,,,,F,#d4bf94,#d4bf94
93630,93925.0,177846.0,7240.0,,,,19.125234,-28.6368,389.1051,-0.03,-7.67,5.0,6.05,-1.9,K3III,1.579,99.154527,-326.796706,-186.480849,-7.6e-07,2.32e-06,-1.515e-05,5.006974463727364,-0.4998064503705787,-1.454441e-10,-3.7185209e-08,,,Sgr,1,93630,,501.18723362727246,,,,,K,#F99220,#F99220
93671,93966.0,178428.0,7260.0,Gl 746,,,19.132589,16.853385,21.4316,65.61,-304.46,14.8,6.08,4.425,G5V,0.705,5.993085,-19.616159,6.213567,1.343e-05,-2.063e-05,-2.588e-05,5.008900063254739,0.2941470584423537,3.180862558e-07,-1.476063731e-06,,,Sge,1,93671,,1.4791083881682072,,,,,G,#FFD423,#FFD423
93680,93975.0,178476.0,7263.0,,,,19.134311,21.698927,43.122,45.27,75.28,-40.0,6.22,3.047,F3V,0.434,11.723986,-38.312324,15.943338,-3.78e-06,4.468e-05,-5e-07,5.009350995407591,0.3787177274677075,2.194751531e-07,3.64967738e-07,,,Vul,1,93680,,5.26259562080318,,,,,F,#d4bf94,#d4bf94
93698,93993.0,178075.0,7246.0,,,,19.137378,-24.657369,220.2643,6.07,-8.86,-13.0,6.3,-0.415,B9.5V,0.011,58.729738,-191.371226,-91.892232,1.49e-06,1.723e-05,-3.05e-06,5.010153951496666,-0.430352275851805,2.94281904e-08,-4.2954492e-08,,,Sgr,1,93698,,127.64388088113436,,,,,B,#93C2F1,#93C2F1
93701,93996.0,178175.0,7249.0,,,,19.137973,-19.290289,396.8254,5.27,-1.14,-20.0,5.56,-2.433,B2V,-0.087,109.941702,-358.047081,-131.092967,3.81e-06,2.212e-05,4.69e-06,5.010309575559709,-0.3366790543601562,2.55496809e-08,-5.526875e-09,,,Sgr,1,93701,,818.8417919005117,V4024,5.582,5.542,,B,#93C2F1,#93C2F1
93710,94005.0,177873.0,7242.0,,Del CrA,,19.139156,-40.496703,54.7345,48.05,-26.84,20.0,4.57,0.879,K1III,1.07,12.229963,-39.785308,-35.544936,1.54e-05,-6.7e-06,-1.87e-05,5.010619274338518,-0.7068007995849213,2.329529735e-07,-1.30123991e-07,Del,,CrA,1,93710,,38.76144867002412,,,,δ,K,#F99220,#F99220
93718,94013.0,179094.0,7275.0,,,,19.140507,52.425731,71.0227,-100.41,-54.95,4.0,5.88,1.623,K1IV,1.086,12.739948,-41.392691,56.290033,-2.79e-05,-2.689e-05,-8.29e-06,5.010973068487605,0.9150016119552262,-4.868014166e-07,-2.66405117e-07,,,Cyg,1,93718,,19.53439656398256,V1762,5.933,5.853,,K,#F99220,#F99220
93759,94054.0,177693.0,7233.0,,,,19.147861,-55.720425,121.5067,58.45,-115.62,-21.0,6.44,1.017,K1IV,1.101,20.257734,-65.369343,-100.400725,1.265e-05,7.55e-05,-2.061e-05,5.012898341518968,-0.9725048817387988,2.833735962e-07,-5.60541577e-07,,,Tel,1,93759,,34.13500729493111,,,,,K,#F99220,#F99220
93773,94068.0,178596.0,7266.0,,19    Aql,,19.149976,6.073207,45.7875,-9.02,-78.34,-47.0,5.23,1.926,F0III-IV,0.346,13.50129,-43.48224,4.844231,-1.554e-05,4.33e-05,-2.238e-05,5.013451884360802,0.1059974537234262,-4.37301939e-08,-3.79803037e-07,,19.0,Aql,1,93773,,14.777467061719925,,,,,F,#d4bf94,#d4bf94
93788,94083.0,180777.0,7312.0,Gl 748.1,59    Dra,,19.152716,76.560502,27.3,51.63,-119.8,0.8,5.11,2.929,A9V,0.308,1.885917,-6.058273,26.552421,1.116e-05,-1.287e-05,-2.89e-06,5.014169389206404,1.3362328379405963,2.503093032e-07,-5.80806789e-07,,59.0,Dra,1,93788,,5.866782664019767,,,,,A,#f3e8d3,#f3e8d3
93819,94114.0,178253.0,7254.0,,Alp CrA,,19.157869,-37.904474,38.432,85.73,-96.65,-18.0,4.11,1.187,A0/A1V,0.042,9.052029,-28.941534,-23.610478,7.61e-06,2.919e-05,-2.9e-06,5.015518361769223,-0.6615578790086926,4.156307683e-07,-4.68572422e-07,Alp,,CrA,1,93819,,29.187708481971423,,,,α,A,#f3e8d3,#f3e8d3
93835,94130.0,178254.0,7255.0,,,,19.161043,-39.827238,121.6545,-4.88,-21.7,17.0,6.44,1.014,K0III,1.064,27.963201,-89.145356,-77.916746,-1.2e-06,-5.78e-06,-2.096e-05,5.016349445984559,-0.6951164305399701,-2.36589076e-08,-1.05204568e-07,,,CrA,1,93835,,34.22945623160411,,,,,K,#F99220,#F99220
93845,94140.0,179933.0,7290.0,,55    Dra,,19.162723,65.978513,93.4579,3.95,28.69,-22.0,6.26,1.407,A0V,0.008,11.402802,-36.295653,85.363598,-4.6e-06,2.06e-05,-1.526e-05,5.016789209563728,1.1515422890641351,1.91501403e-08,1.39093044e-07,,55.0,Dra,1,93845,,23.834168206731533,,,,,A,#f3e8d3,#f3e8d3
93846,94141.0,178524.0,7264.0,,41Pi  Sgr,Albaldah,19.162731,-21.023615,156.25,-1.17,-36.83,-10.0,2.88,-3.089,F2II/III,0.377,43.714239,-139.143552,-56.055078,-6.71e-06,1.839e-05,-2.237e-05,5.016791345367199,-0.3669312993726825,-5.67232e-09,-1.78556878e-07,Pi,41.0,Sgr,1,93846,,1498.30421062266,,,,π,F,#d4bf94,#d4bf94
93849,94144.0,178555.0,7265.0,,,,19.163374,-19.803657,118.4834,24.01,-82.87,30.0,6.11,0.742,K1III,1.156,33.429958,-106.345829,-40.142027,1.698e-05,-8.02e-06,-5.518e-05,5.016959559532942,-0.3456390204445987,1.164037647e-07,-4.01765097e-07,,,Sgr,1,93849,,43.97440784473687,,,,,K,#F99220,#F99220
93854,94149.0,178744.0,7269.0,,,,19.164332,-0.428114,287.3563,2.67,-6.34,-11.0,6.34,-0.952,B5Vn,-0.042,86.239728,-274.101598,-2.147103,1.5e-07,1.191e-05,-8.75e-06,5.017210324264596,-0.0074719909503862,1.29445252e-08,-3.0737187e-08,,,Aql,1,93854,,209.3148303447447,,,,,B,#93C2F1,#93C2F1
93855,94150.0,177389.0,7221.0,,,,19.164642,-68.424448,37.3832,154.94,-42.59,-10.0,5.31,2.447,G8/K0III/IV,0.901,4.126945,-13.112707,-34.763806,2.35e-05,1.886e-05,6.67e-06,5.01729164574027,-1.1942319007187774,7.511703166e-07,-2.06482146e-07,,,Pav,1,93855,,9.145343031204598,,,,,G,#FFD423,#FFD423
93862,94157.0,178322.0,7257.0,,,,19.166015,-41.892256,444.4444,-0.17,-11.02,13.0,5.86,-2.379,B5V,-0.08,99.433261,-315.54974,-296.769803,-2.14e-06,5.57e-06,-2.655e-05,5.017650977788397,-0.7311577974815863,-8.241832e-10,-5.3426467e-08,,,CrA,1,93862,,779.1121911130926,,,,,B,#93C2F1,#93C2F1
93865,94160.0,178345.0,7259.0,,Bet CrA,,19.167154,-39.340796,145.3488,5.89,-36.78,3.0,4.1,-1.712,K0II/IIICN.,1.163,33.816393,-107.204136,-92.141229,-2.7e-07,1.465e-05,-2.199e-05,5.01794928286085,-0.6866264222516212,2.85555257e-08,-1.78314471e-07,Bet,,CrA,1,93865,,421.5023497210444,,,,β,K,#F99220,#F99220
93948,94243.0,178628.0,7268.0,,,,19.183863,-39.004705,283.2861,-0.25,-9.45,-5.0,6.34,-0.921,B7II/III,0.006,67.141881,-209.651081,-178.295769,-4.03e-06,1.146e-05,-6.87e-06,5.022323543394701,-0.6807605278803049,-1.2120342e-09,-4.5814892e-08,,,CrA,1,93948,,203.4229743211729,,,,,B,#93C2F1,#93C2F1
93977,94272.0,178840.0,7270.0,,,,19.188559,-29.502293,146.6276,14.64,-21.15,-14.0,6.28,0.449,B8/B9V,-0.031,39.071567,-121.486806,-72.20793,3.82e-06,2.21e-05,-6.03e-06,5.023553059046325,-0.5149121452083137,7.09767228e-08,-1.02538093e-07,,,Sgr,1,93977,,57.59701812546713,,,,,B,#93C2F1,#93C2F1
93985,94280.0,179583.0,7284.0,,,,19.189767,40.429095,150.6024,8.81,-25.75,6.0,6.2,0.311,A3V,0.093,35.133485,-109.12359,97.666676,1.129e-05,-1.408e-05,-1.033e-05,5.023869180730746,0.7056208266541826,4.27120852e-08,-1.24839522e-07,,,Lyr,1,93985,,65.40335094488948,,,,,A,#f3e8d3,#f3e8d3
93995,94290.0,179422.0,7280.0,,,,19.191939,26.735871,43.4972,33.02,-31.94,-27.0,6.35,3.158,F5V,0.444,11.926301,-36.970651,19.568335,-1e-08,2.272e-05,-1.844e-05,5.024437908747927,0.4666289810669712,1.600854773e-07,-1.54849489e-07,,,Lyr,1,93995,,4.751163763775614,,,,,F,#d4bf94,#d4bf94
94007,94302.0,180006.0,7295.0,,53    Dra,,19.194597,56.859213,105.4852,48.09,48.0,-16.0,5.13,0.014,G8III,1.008,17.743037,-54.871114,88.325776,1.432e-05,3.563e-05,-2.8e-07,5.025133728035367,0.9923804682174524,2.331468989e-07,2.32710566e-07,,53.0,Dra,1,94007,,85.98050666611744,,,,,G,#FFD423,#FFD423
94016,94311.0,179527.0,7283.0,,19    Lyr,,19.196114,31.283456,273.224,-3.17,-3.16,-30.0,5.93,-1.253,B9p Si,-0.062,71.929297,-222.144433,141.877533,-1.14e-05,2.158e-05,-1.951e-05,5.025530799524805,0.54599930594902,-1.53685936e-08,-1.5320112e-08,,19.0,Lyr,1,94016,,276.18494420752944,V471,5.942,5.912,,B,#93C2F1,#93C2F1
94042,94336.0,179957.0,7293.0,Wo 9648B,,,19.201416,49.855755,24.4499,-205.02,624.33,-41.2,5.85,3.909,G4V+...,0.666,4.876505,-14.989681,18.689803,-4.901e-05,7.211e-05,1.55e-05,5.026918826806182,0.8701470838259463,-9.939650078e-07,3.026837251e-06,,,Cyg,2,119271,Wo 9648,2.3790304458806246,,,,,G,#FFD423,#FFD423
94077,94372.0,179201.0,7276.0,,,,19.207788,-21.658382,138.3126,31.83,-22.34,-5.0,6.39,0.686,K0III,1.129,39.972664,-122.174983,-51.047258,1.709e-05,1.641e-05,-1.203e-05,5.028587203266702,-0.37801007468954,1.543161945e-07,-1.08307376e-07,,,Sgr,1,94077,,46.30202658603084,,,,,K,#F99220,#F99220
94081,94376.0,180711.0,7310.0,,57Del Dra,,19.209225,67.661541,29.8686,94.49,92.3,25.0,3.07,0.694,G9III,0.99,3.534238,-10.788301,27.627312,1.218e-05,6.77e-06,2.873e-05,5.028963347378909,1.1809166704764862,4.581004467e-07,4.47483027e-07,Del,57.0,Dra,1,94081,,45.96211446660011,,,,δ,G,#FFD423,#FFD423
94087,94382.0,179648.0,7286.0,,,,19.210204,21.554572,235.8491,14.51,4.79,-13.0,6.02,-0.843,A2Vn,0.069,68.34166,-208.437762,86.647909,1.128e-05,1.883e-05,2.1e-07,5.029219528531569,0.3761982501975312,7.0346465e-08,2.3222575e-08,,,Vul,1,94087,,189.3215275777466,,,,,A,#f3e8d3,#f3e8d3
94090,94385.0,179406.0,7279.0,,20    Aql,,19.211309,-7.939518,300.3003,12.69,-7.06,-15.0,5.35,-2.038,B3V,0.094,92.745377,-282.591425,-41.479767,1.237e-05,2.155e-05,-8.06e-06,5.029508831324991,-0.1385707284936437,6.1522856e-08,-3.4227845e-08,,20.0,Aql,1,94090,,569.1149576288414,,,,,B,#93C2F1,#93C2F1
94103,94398.0,178845.0,7271.0,,,,19.212812,-50.48642,123.1527,44.73,-42.12,-26.0,6.12,0.668,G8III,0.954,24.463588,-74.44039,-95.008902,1.403e-05,4.284e-05,4.51e-06,5.029902428500144,-0.8811542497808176,2.168571593e-07,-2.04203522e-07,,,Tel,1,94103,,47.07604832565833,,,,,G,#FFD423,#FFD423
94139,94434.0,179323.0,7277.0,,,,19.220463,-25.906786,520.8333,-2.11,-9.21,3.0,5.79,-2.793,K2III,1.387,147.157141,-444.781077,-227.556419,-7.38e-06,5.35e-06,-2.226e-05,5.031905560491274,-0.4521587176992163,-1.02295686e-08,-4.4651339e-08,,,Sgr,1,94139,,1140.7750129221204,,,,,K,#F99220,#F99220
94143,94437.0,179497.0,7282.0,,,,19.220979,-12.282584,166.113,12.51,-30.44,-18.0,5.51,-0.592,K3III,1.442,51.003774,-154.088722,-35.337746,2.27e-06,2.519e-05,-2.004e-05,5.032040436689175,-0.214371525301235,6.06501914e-08,-1.47577284e-07,,,Sgr,1,94143,,150.24499029989144,,,,,K,#F99220,#F99220
94182,94477.0,179761.0,7287.0,,21    Aql,,19.228529,2.293707,217.8649,5.78,-2.58,-5.0,5.14,-1.551,B8II-III,-0.071,68.814412,-206.527587,8.719399,4.21e-06,6.67e-06,-2.93e-06,5.034017003194519,0.04003274655332,2.80222307e-08,-1.2508192e-08,,21.0,Aql,1,94182,,363.412616064223,V1288,5.15,5.13,,B,#93C2F1,#93C2F1
94183,94478.0,179791.0,7288.0,,,,19.228896,5.515605,147.929,7.51,-13.44,9.0,6.47,0.62,A3V,0.1,46.559026,-139.689316,14.218478,8.3e-06,-7.87e-06,-8.71e-06,5.03411324858319,0.0962654708591174,3.64095074e-08,-6.5158958e-08,,,Aql,1,94183,,49.20395356814509,,,,,A,#f3e8d3,#f3e8d3
94186,94481.0,180163.0,7298.0,,20Eta Lyr,,19.229302,39.145968,425.5319,-1.59,-0.61,-8.0,4.43,-3.715,B2.5IV,-0.15,104.385585,-313.073293,268.637487,-4.87e-06,4.23e-06,-6.14e-06,5.034219530550296,0.6832260331230737,-7.7085375e-09,-2.957363e-09,Eta,20.0,Lyr,1,94186,,2666.8586645214805,,,,η,B,#93C2F1,#93C2F1
94195,94490.0,180610.0,7309.0,,54    Dra,,19.231987,57.705102,50.6586,-17.1,-63.15,-27.0,5.0,1.477,K2III,1.156,8.57898,-25.669979,42.821987,-4.5e-06,2.3e-07,-3.163e-05,5.03492252659753,1.0071440171014088,-8.29031393e-08,-3.06159839e-07,,54.0,Dra,1,94195,,22.346010577312224,,,,,K,#F99220,#F99220
94261,94556.0,179433.0,7281.0,,,,19.244319,-45.193527,91.3242,48.12,-39.61,-35.0,5.91,1.107,G8III,0.902,20.596359,-60.972504,-64.793487,8.13e-06,4.25e-05,1.304e-05,5.038151028308001,-0.7887758463036075,2.33292343e-07,-1.92034698e-07,,,CrA,1,94261,,31.419552846410717,,,,,G,#FFD423,#FFD423
94303,94598.0,180242.0,7299.0,,,,19.250747,20.203123,208.7683,4.02,-11.2,7.0,6.03,-0.568,G8III,0.895,63.013922,-185.513748,72.098019,7.27e-06,-8.76e-06,-8.17e-06,5.039833896533213,0.352611014882595,1.94895099e-08,-5.4299132e-08,,,Sge,1,94303,,146.96028989796503,,,,,G,#FFD423,#FFD423
94310,94604.0,184146.0,7425.0,,,,19.252199,83.462746,166.6667,12.36,7.02,-14.0,6.5,0.391,A3V,0.108,6.109684,-17.964326,165.582915,7.12e-06,1.009e-05,-1.358e-05,5.040213909325996,1.4566997267968,5.99229709e-08,3.403392e-08,,,Dra,1,94310,,60.75751461057411,,,,,A,#f3e8d3,#f3e8d3
94325,94620.0,180317.0,7301.0,,1    Sge,,19.254822,21.232118,91.8274,36.38,7.82,-23.0,5.65,0.835,A4V,0.121,27.615619,-81.016782,33.254957,7.85e-06,2.717e-05,-5.27e-06,5.040900690283149,0.3705703727337537,1.763752169e-07,3.7912429e-08,,1.0,Sge,1,94325,,40.36453929676048,,,,,A,#f3e8d3,#f3e8d3
94328,94623.0,180756.0,7311.0,,,,19.255327,50.071127,134.5895,-6.87,3.79,6.0,6.27,0.625,G8III,0.93,27.881416,-81.761227,103.208897,-3.58e-06,-3.38e-06,6.29e-06,5.041032928566376,0.8739060327763325,-3.33066998e-08,1.8374438e-08,,,Cyg,1,94328,,48.97788193684461,,,,,G,#FFD423,#FFD423
94329,94624.0,180262.0,7300.0,,,,19.255581,15.083651,212.3142,1.04,-11.17,-25.0,5.58,-1.055,G8II-III,1.067,66.178343,-194.02335,55.250257,-5.99e-06,2.088e-05,-1.775e-05,5.041099217118045,0.26325938115523,5.0420622e-09,-5.4153688e-08,,,Aql,1,94329,,230.14418174085063,,,,,G,#FFD423,#FFD423
94335,94630.0,180450.0,7302.0,,,,19.256905,30.526381,389.1051,35.18,-26.23,-63.0,5.88,-2.07,M0III,1.665,108.311389,-317.189977,197.639828,5.298e-05,5.018e-05,-7.535e-05,5.041445821377712,0.5327858632920051,1.705574528e-07,-1.27166628e-07,,,Lyr,1,94335,,586.1381645140291,,,,,M,#FF2620,#FF2620
94348,94643.0,179950.0,7292.0,,42Psi Sgr,,19.259007,-25.256682,91.4913,47.56,-31.16,-33.0,4.86,0.053,K0/K1III+..,0.569,26.782195,-78.290753,-39.036853,8.17e-06,4.129e-05,1.9e-06,5.041996214552132,-0.4408122668444925,2.305773864e-07,-1.51067942e-07,Psi,42.0,Sgr,1,94348,,82.9468695095263,,,,ψ,K,#F99220,#F99220
94350,94645.0,179949.0,7291.0,,,,19.259228,-24.179352,27.5482,114.78,-101.81,-26.0,6.25,4.05,F8V,0.548,8.135614,-23.777829,-11.28349,4.85e-06,3.318e-05,-1.51e-06,5.042054132104997,-0.42200930490207,5.564691425e-07,-4.93588808e-07,,,Sgr,1,94350,,2.089296130854039,V5652,6.258,6.238,,F,#d4bf94,#d4bf94
94352,94648.0,181984.0,7352.0,,60Tau Dra,,19.259229,73.355468,44.8833,-116.6,104.25,-30.0,4.45,1.19,K3III,1.257,4.161675,-12.163752,43.002444,-3.388e-05,2.066e-05,-2.29e-05,5.0420544486884245,1.2802944384097836,-5.652927515e-07,5.05418261e-07,Tau,60.0,Dra,1,94352,,29.10717118066605,,,,τ,K,#F99220,#F99220
94353,94646.0,180377.0,,,,,19.259268,18.516353,257.732,-10.49,10.06,0.0,6.46,-0.596,M2III,1.743,79.117842,-231.228977,81.849317,-1.369e-05,-4.7e-07,1.192e-05,5.042064487001642,0.32317131675724,-5.0856955e-08,4.8772256e-08,,,Sge,1,94353,,150.79953418017894,,,,,M,#FF2620,#FF2620
94390,94685.0,180583.0,7308.0,,,,19.266525,27.926302,429.1845,5.08,0.7,-16.0,6.18,-1.983,F6Ib-II,0.634,123.444146,-358.551041,201.002254,5.06e-06,1.776e-05,-6.38e-06,5.0439644134996815,0.4874059156948312,2.46285349e-08,3.393695e-09,,,Lyr,1,94390,,541.0034068634678,V473,6.293,6.053,,F,#d4bf94,#d4bf94
94408,94703.0,180554.0,7306.0,,1    Vul,,19.270289,21.390428,248.7562,0.73,-6.12,-17.0,4.76,-2.219,B4IV,-0.058,75.616041,-218.93028,90.726612,-3.57e-06,1.304e-05,-1.321e-05,5.044949826967474,0.3733333943822762,3.5391398e-09,-2.9670597e-08,,1.0,Vul,1,94408,,672.3571072343188,,,,,B,#93C2F1,#93C2F1
94417,94712.0,179886.0,7289.0,,,,19.272706,-45.466033,167.2241,-2.03,12.08,6.0,5.38,-0.736,K3III,1.349,38.357803,-110.829574,-119.203196,2.14e-06,-1.12e-05,2.49e-06,5.04558270988497,-0.793531976551945,-9.8417177e-09,5.8565492e-08,,,Tel,1,94417,,171.55366477283468,,,,,K,#F99220,#F99220
94418,94713.0,180809.0,7314.0,,21The Lyr,,19.272804,38.133731,255.102,-0.49,1.23,-31.0,4.35,-2.684,K0II,1.258,65.631893,-189.618553,157.52507,-9.04e-06,2.426e-05,-1.838e-05,5.045608334213613,0.66555915717807,-2.375587e-09,5.963208e-09,The,21.0,Lyr,1,94418,,1031.8106352675927,,,,θ,K,#F99220,#F99220
94425,94720.0,180555.0,7307.0,,,,19.274108,14.544616,125.6281,9.15,0.22,-19.0,5.65,0.155,B9.5V,-0.02,39.8136,-114.899469,31.549421,-9e-07,1.963e-05,-4.75e-06,5.045949606153953,0.2538514303326625,4.43604517e-08,1.06659e-09,,,Aql,1,94425,,75.50922276654337,,,,,B,#93C2F1,#93C2F1
94429,94724.0,179009.0,7274.0,,Tau Pav,,19.274612,-69.190825,194.5525,7.0,-28.72,-18.0,6.25,-0.195,A6IV/V,0.193,22.6379,-65.303514,-181.861456,-4.2e-06,3.226e-05,7.59e-06,5.04608171594838,-1.2076077013367787,3.39369576e-08,-1.39238489e-07,Tau,,Pav,1,94429,,104.23174293933047,,,,τ,A,#f3e8d3,#f3e8d3
94432,94727.0,180482.0,7303.0,,22    Aql,,19.275287,4.834795,164.4737,14.77,-10.42,-23.0,5.59,-0.49,A3IV,0.101,53.70636,-154.838604,13.862318,3.67e-06,2.534e-05,-1.026e-05,5.046258212561081,0.0843830989711312,7.16069806e-08,-5.0517585e-08,,22.0,Aql,1,94432,,136.77288255958496,,,,,A,#f3e8d3,#f3e8d3
94460,94755.0,181096.0,7322.0,,,,19.280941,46.999102,42.0345,-10.1,291.8,-44.0,6.02,2.902,F6IV:,0.479,9.434507,-27.070751,30.74135,-2.635e-05,6.937e-05,7.64e-06,5.04773863354591,0.8202890815052912,-4.89661817e-08,1.414686319e-06,,,Cyg,1,94460,,6.014506519775483,,,,,F,#d4bf94,#d4bf94
94475,94770.0,179419.0,,,,,19.283479,-65.227702,235.8491,-4.02,-24.0,-13.0,6.42,-0.443,B8/B9V,-0.046,32.584819,-93.29725,-214.146202,-1.439e-05,2.727e-05,5.7e-07,5.048402932466788,-1.1384381691087262,-1.94895099e-08,-1.16355283e-07,,,Pav,1,94475,,130.9784962399686,,,,,B,#93C2F1,#93C2F1
94484,94779.0,181276.0,7328.0,,1Kap Cyg,,19.28504,53.368459,38.0662,60.22,122.93,-29.0,3.8,0.897,K0III,0.95,7.497777,-21.43943,30.547504,-1.36e-06,3.756e-05,-1.027e-05,5.048811732604486,0.9314553318377488,2.919547984e-07,5.95981457e-07,Kap,1.0,Cyg,1,94484,,38.124135110429904,,,,κ,K,#F99220,#F99220
94494,94789.0,179366.0,7278.0,,,,19.286729,-66.661048,91.5751,8.89,-4.33,12.0,5.52,0.711,A4IV/V,0.17,11.991422,-34.240265,-84.082273,4.75e-06,-1.62e-06,-1.203e-05,5.049253894124442,-1.16345476968378,4.30999362e-08,-2.0992432e-08,,,Pav,1,94494,,45.24806378555482,,,,,A,#f3e8d3,#f3e8d3
